Product code,station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,A764,2018,2,27,20.8,1,Y
IDCJAC0010,A764,2018,2,28,20.9,1,Y
IDCJAC0010,A764,2018,3,1,21.7,1,Y
IDCJAC0010,A764,2018,3,2,22.5,1,Y
IDCJAC0010,A764,2018,3,3,20.7,1,Y
IDCJAC0010,A764,2018,3,4,21.3,1,Y
IDCJAC0010,A764,2018,3,5,23,1,Y
IDCJAC0010,A764,2018,3,6,21.3,1,Y
IDCJAC0010,A764,2018,3,7,20.4,1,Y
IDCJAC0010,A764,2018,3,8,21.3,1,Y
IDCJAC0010,A764,2018,3,9,21.4,1,Y
IDCJAC0010,A764,2018,3,10,22.1,1,Y
IDCJAC0010,A764,2018,3,11,21.1,1,Y
IDCJAC0010,A764,2018,3,12,22.4,1,Y
IDCJAC0010,A764,2018,3,13,22.7,1,Y
IDCJAC0010,A764,2018,3,14,24,1,Y
IDCJAC0010,A764,2018,3,15,20.7,1,Y
IDCJAC0010,A764,2018,3,16,23.1,1,Y
IDCJAC0010,A764,2018,3,17,20.9,1,Y
IDCJAC0010,A764,2018,3,18,22,1,Y
IDCJAC0010,A764,2018,3,19,23.3,1,Y
IDCJAC0010,A764,2018,3,20,23.2,1,Y
IDCJAC0010,A764,2018,3,21,20.8,1,Y
IDCJAC0010,A764,2018,3,22,20.3,1,Y
IDCJAC0010,A764,2018,3,23,21.9,1,Y
IDCJAC0010,A764,2018,3,24,22.6,1,Y
IDCJAC0010,A764,2018,3,25,21.6,1,Y
IDCJAC0010,A764,2018,3,26,21.8,1,Y
IDCJAC0010,A764,2018,3,27,20.1,1,Y
IDCJAC0010,A764,2018,3,28,20.2,1,Y
IDCJAC0010,A764,2018,3,29,20.1,1,Y
IDCJAC0010,A764,2018,3,30,20.4,1,Y
IDCJAC0010,A764,2018,3,31,21.7,1,Y
IDCJAC0010,A764,2018,4,1,20.3,1,Y
IDCJAC0010,A764,2018,4,2,20.9,1,Y
IDCJAC0010,A764,2018,4,3,21.6,1,Y
IDCJAC0010,A764,2018,4,4,19.6,1,Y
IDCJAC0010,A764,2018,4,5,19.6,1,Y
IDCJAC0010,A764,2018,4,6,19.6,1,Y
IDCJAC0010,A764,2018,4,7,18.7,1,Y
IDCJAC0010,A764,2018,4,8,20.3,1,Y
IDCJAC0010,A764,2018,4,9,20.4,1,Y
IDCJAC0010,A764,2018,4,10,20.3,1,Y
IDCJAC0010,A764,2018,4,11,19.6,1,Y
IDCJAC0010,A764,2018,4,12,18.8,1,Y
IDCJAC0010,A764,2018,4,13,16.5,1,Y
IDCJAC0010,A764,2018,4,14,20.7,1,Y
IDCJAC0010,A764,2018,4,15,20.7,1,Y
IDCJAC0010,A764,2018,4,16,18.5,1,Y
IDCJAC0010,A764,2018,4,17,17.4,1,Y
IDCJAC0010,A764,2018,4,18,18.2,1,Y
IDCJAC0010,A764,2018,4,19,17.8,1,Y
IDCJAC0010,A764,2018,4,20,18.4,1,Y
IDCJAC0010,A764,2018,4,21,17.4,1,Y
IDCJAC0010,A764,2018,4,22,16.3,1,Y
IDCJAC0010,A764,2018,4,23,18.2,1,Y
IDCJAC0010,A764,2018,4,24,18,1,Y
IDCJAC0010,A764,2018,4,25,18,1,Y
IDCJAC0010,A764,2018,4,26,19.1,1,Y
IDCJAC0010,A764,2018,4,27,19.5,1,Y
IDCJAC0010,A764,2018,4,28,19.7,1,Y
IDCJAC0010,A764,2018,4,29,19.3,1,Y
IDCJAC0010,A764,2018,4,30,18.4,1,Y
IDCJAC0010,A764,2018,5,1,18.4,1,Y
IDCJAC0010,A764,2018,5,2,18.8,1,Y
IDCJAC0010,A764,2018,5,3,17,1,Y
IDCJAC0010,A764,2018,5,4,19.1,1,Y
IDCJAC0010,A764,2018,5,5,20,1,Y
IDCJAC0010,A764,2018,5,6,21.2,1,Y
IDCJAC0010,A764,2018,5,7,18.9,1,Y
IDCJAC0010,A764,2018,5,8,17.5,1,Y
IDCJAC0010,A764,2018,5,9,17.6,1,Y
IDCJAC0010,A764,2018,5,10,17.3,1,Y
IDCJAC0010,A764,2018,5,11,18,1,Y
IDCJAC0010,A764,2018,5,12,18.1,1,Y
IDCJAC0010,A764,2018,5,13,17.5,1,Y
IDCJAC0010,A764,2018,5,14,15.7,1,Y
IDCJAC0010,A764,2018,5,15,20.7,1,Y
IDCJAC0010,A764,2018,5,16,15.7,1,Y
IDCJAC0010,A764,2018,5,17,19.2,1,Y
IDCJAC0010,A764,2018,5,18,19.4,1,Y
IDCJAC0010,A764,2018,5,19,20.2,1,Y
IDCJAC0010,A764,2018,5,20,9.5,1,Y
IDCJAC0010,A764,2018,5,21,4.6,1,Y
IDCJAC0010,A764,2018,5,22,10.4,1,Y
IDCJAC0010,A764,2018,5,23,6.5,1,Y
IDCJAC0010,A764,2018,5,24,14,1,Y
IDCJAC0010,A764,2018,5,25,15.1,1,Y
IDCJAC0010,A764,2018,5,26,15,1,Y
IDCJAC0010,A764,2018,5,27,15.4,1,Y
IDCJAC0010,A764,2018,5,28,14.7,1,Y
IDCJAC0010,A764,2018,5,29,14.8,1,Y
IDCJAC0010,A764,2018,5,30,14.5,1,Y
IDCJAC0010,A764,2018,5,31,14.3,1,Y
IDCJAC0010,A764,2018,6,1,13.8,1,Y
IDCJAC0010,A764,2018,6,2,15.3,1,Y
IDCJAC0010,A764,2018,6,3,19,1,Y
IDCJAC0010,A764,2018,6,4,15.5,1,Y
IDCJAC0010,A764,2018,6,5,16,1,Y
IDCJAC0010,A764,2018,6,6,15.3,1,Y
IDCJAC0010,A764,2018,6,7,15.4,1,Y
IDCJAC0010,A764,2018,6,8,13.4,1,Y
IDCJAC0010,A764,2018,6,9,12.8,1,Y
IDCJAC0010,A764,2018,6,10,14.6,1,Y
IDCJAC0010,A764,2018,6,11,16.4,1,Y
IDCJAC0010,A764,2018,6,12,15.6,1,Y
IDCJAC0010,A764,2018,6,13,16.9,1,Y
IDCJAC0010,A764,2018,6,14,18.4,1,Y
IDCJAC0010,A764,2018,6,15,16.7,1,Y
IDCJAC0010,A764,2018,6,16,17.3,1,Y
IDCJAC0010,A764,2018,6,17,15,1,Y
IDCJAC0010,A764,2018,6,18,14.7,1,Y
IDCJAC0010,A764,2018,6,19,14.2,1,Y
IDCJAC0010,A764,2018,6,20,12.2,1,Y
IDCJAC0010,A764,2018,6,21,11.8,1,Y
IDCJAC0010,A764,2018,6,22,12,1,Y
IDCJAC0010,A764,2018,6,23,15.2,1,Y
IDCJAC0010,A764,2018,6,24,18.3,1,Y
IDCJAC0010,A764,2018,6,25,11.4,1,Y
IDCJAC0010,A764,2018,6,26,15.1,1,Y
IDCJAC0010,A764,2018,6,27,15.6,1,Y
IDCJAC0010,A764,2018,6,28,17.1,1,Y
IDCJAC0010,A764,2018,6,29,16.3,1,Y
IDCJAC0010,A764,2018,6,30,15.2,1,Y
IDCJAC0010,A764,2018,7,1,16.2,1,Y
IDCJAC0010,A764,2018,7,2,16.7,1,Y
IDCJAC0010,A764,2018,7,3,16.3,1,Y
IDCJAC0010,A764,2018,7,4,15.6,1,Y
IDCJAC0010,A764,2018,7,5,16.7,1,Y
IDCJAC0010,A764,2018,7,6,15.7,1,Y
IDCJAC0010,A764,2018,7,7,15,1,Y
IDCJAC0010,A764,2018,7,8,14.4,1,Y
IDCJAC0010,A764,2018,7,9,14.7,1,Y
IDCJAC0010,A764,2018,7,10,13,1,Y
IDCJAC0010,A764,2018,7,11,9,1,Y
IDCJAC0010,A764,2018,7,12,8.8,1,Y
IDCJAC0010,A764,2018,7,13,12,1,Y
IDCJAC0010,A764,2018,7,14,15.8,1,Y
IDCJAC0010,A764,2018,7,15,15.4,1,Y
IDCJAC0010,A764,2018,7,16,15.8,1,Y
IDCJAC0010,A764,2018,7,17,16.1,1,Y
IDCJAC0010,A764,2018,7,18,15.9,1,Y
IDCJAC0010,A764,2018,7,19,16.7,1,Y
IDCJAC0010,A764,2018,7,20,16,1,Y
IDCJAC0010,A764,2018,7,21,15,1,Y
IDCJAC0010,A764,2018,7,22,16.6,1,Y
IDCJAC0010,A764,2018,7,23,17.2,1,Y
IDCJAC0010,A764,2018,7,24,16.1,1,Y
IDCJAC0010,A764,2018,7,25,14.8,1,Y
IDCJAC0010,A764,2018,7,26,15.5,1,Y
IDCJAC0010,A764,2018,7,27,15.1,1,Y
IDCJAC0010,A764,2018,7,28,15.9,1,Y
IDCJAC0010,A764,2018,7,29,16.3,1,Y
IDCJAC0010,A764,2018,7,30,16.3,1,Y
IDCJAC0010,A764,2018,7,31,16.4,1,Y
IDCJAC0010,A764,2018,8,1,16.5,1,Y
IDCJAC0010,A764,2018,8,2,15.6,1,Y
IDCJAC0010,A764,2018,8,3,17.1,1,Y
IDCJAC0010,A764,2018,8,4,14.9,1,Y
IDCJAC0010,A764,2018,8,5,16.5,1,Y
IDCJAC0010,A764,2018,8,6,16.6,1,Y
IDCJAC0010,A764,2018,8,7,13.8,1,Y
IDCJAC0010,A764,2018,8,8,15,1,Y
IDCJAC0010,A764,2018,8,9,16.3,1,Y
IDCJAC0010,A764,2018,8,10,9.5,1,Y
IDCJAC0010,A764,2018,8,11,8.4,1,Y
IDCJAC0010,A764,2018,8,12,9.9,1,Y
IDCJAC0010,A764,2018,8,13,10.9,1,Y
IDCJAC0010,A764,2018,8,14,14.5,1,Y
IDCJAC0010,A764,2018,8,15,15.7,1,Y
IDCJAC0010,A764,2018,8,16,14.5,1,Y
IDCJAC0010,A764,2018,8,17,16.3,1,Y
IDCJAC0010,A764,2018,8,18,14.7,1,Y
IDCJAC0010,A764,2018,8,19,16.2,1,Y
IDCJAC0010,A764,2018,8,20,17.2,1,Y
IDCJAC0010,A764,2018,8,21,18.1,1,Y
IDCJAC0010,A764,2018,8,22,17,1,Y
IDCJAC0010,A764,2018,8,23,19.2,1,Y
IDCJAC0010,A764,2018,8,24,19,1,Y
IDCJAC0010,A764,2018,8,25,18.3,1,Y
IDCJAC0010,A764,2018,8,26,16.8,1,Y
IDCJAC0010,A764,2018,8,27,12.4,1,Y
IDCJAC0010,A764,2018,8,28,16.1,1,Y
IDCJAC0010,A764,2018,8,29,16.8,1,Y
IDCJAC0010,A764,2018,8,30,17.6,1,Y
IDCJAC0010,A764,2018,8,31,18.8,1,Y
IDCJAC0010,A764,2018,9,1,18.9,1,Y
IDCJAC0010,A764,2018,9,2,20.5,1,Y
IDCJAC0010,A764,2018,9,3,16.8,1,Y
IDCJAC0010,A764,2018,9,4,9.5,1,Y
IDCJAC0010,A764,2018,9,5,11.4,1,Y
IDCJAC0010,A764,2018,9,6,12.2,1,Y
IDCJAC0010,A764,2018,9,7,16,1,Y
IDCJAC0010,A764,2018,9,8,18.3,1,Y
IDCJAC0010,A764,2018,9,9,18.2,1,Y
IDCJAC0010,A764,2018,9,10,17.2,1,Y
IDCJAC0010,A764,2018,9,11,16.9,1,Y
IDCJAC0010,A764,2018,9,12,17,1,Y
IDCJAC0010,A764,2018,9,13,18.8,1,Y
IDCJAC0010,A764,2018,9,14,19.1,1,Y
IDCJAC0010,A764,2018,9,15,17.8,1,Y
IDCJAC0010,A764,2018,9,16,18.6,1,Y
IDCJAC0010,A764,2018,9,17,17.5,1,Y
IDCJAC0010,A764,2018,9,18,17.6,1,Y
IDCJAC0010,A764,2018,9,19,18.2,1,Y
IDCJAC0010,A764,2018,9,20,17.5,1,Y
IDCJAC0010,A764,2018,9,21,17.4,1,Y
IDCJAC0010,A764,2018,9,22,19.3,1,Y
IDCJAC0010,A764,2018,9,23,19.5,1,Y
IDCJAC0010,A764,2018,9,24,21.5,1,Y
IDCJAC0010,A764,2018,9,25,22.3,1,Y
IDCJAC0010,A764,2018,9,26,20.4,1,Y
IDCJAC0010,A764,2018,9,27,22,1,Y
IDCJAC0010,A764,2018,9,28,20.7,1,Y
IDCJAC0010,A764,2018,9,29,20.1,1,Y
IDCJAC0010,A764,2018,9,30,22.4,1,Y
IDCJAC0010,A764,2018,10,1,20.2,1,Y
IDCJAC0010,A764,2018,10,2,19.7,1,Y
IDCJAC0010,A764,2018,10,3,22.4,1,Y
IDCJAC0010,A764,2018,10,4,20.8,1,Y
IDCJAC0010,A764,2018,10,5,19.3,1,Y
IDCJAC0010,A764,2018,10,6,18,1,Y
IDCJAC0010,A764,2018,10,7,19,1,Y
IDCJAC0010,A764,2018,10,8,20.2,1,Y
IDCJAC0010,A764,2018,10,9,20.3,1,Y
IDCJAC0010,A764,2018,10,10,18.6,1,Y
IDCJAC0010,A764,2018,10,11,20.9,1,Y
IDCJAC0010,A764,2018,10,12,20,1,Y
IDCJAC0010,A764,2018,10,13,22.4,1,Y
IDCJAC0010,A764,2018,10,14,21.8,1,Y
IDCJAC0010,A764,2018,10,15,22.1,1,Y
IDCJAC0010,A764,2018,10,16,22.5,1,Y
IDCJAC0010,A764,2018,10,17,22.4,1,Y
IDCJAC0010,A764,2018,10,18,21.6,1,Y
IDCJAC0010,A764,2018,10,19,20.2,1,Y
IDCJAC0010,A764,2018,10,20,18.7,1,Y
IDCJAC0010,A764,2018,10,21,15.4,1,Y
IDCJAC0010,A764,2018,10,22,17.9,1,Y
IDCJAC0010,A764,2018,10,23,21.2,1,Y
IDCJAC0010,A764,2018,10,24,21.1,1,Y
IDCJAC0010,A764,2018,10,25,20.6,1,Y
IDCJAC0010,A764,2018,10,26,20.9,1,Y
IDCJAC0010,A764,2018,10,27,21.4,1,Y
IDCJAC0010,A764,2018,10,28,18.6,1,Y
IDCJAC0010,A764,2018,10,29,15.8,1,Y
IDCJAC0010,A764,2018,10,30,20.3,1,Y
IDCJAC0010,A764,2018,10,31,23,1,Y
IDCJAC0010,A764,2018,11,1,20.5,1,Y
IDCJAC0010,A764,2018,11,2,21.1,1,Y
IDCJAC0010,A764,2018,11,3,22.5,1,Y
IDCJAC0010,A764,2018,11,4,19.4,1,Y
IDCJAC0010,A764,2018,11,5,18.9,1,Y
IDCJAC0010,A764,2018,11,6,20.2,1,Y
IDCJAC0010,A764,2018,11,7,20.7,1,Y
IDCJAC0010,A764,2018,11,8,18,1,Y
IDCJAC0010,A764,2018,11,9,17,1,Y
IDCJAC0010,A764,2018,11,10,18.6,1,Y
IDCJAC0010,A764,2018,11,11,19.6,1,Y
IDCJAC0010,A764,2018,11,12,21.1,1,Y
IDCJAC0010,A764,2018,11,13,22.4,1,Y
IDCJAC0010,A764,2018,11,14,22.5,1,Y
IDCJAC0010,A764,2018,11,15,21.6,1,Y
IDCJAC0010,A764,2018,11,16,21.6,1,Y
IDCJAC0010,A764,2018,11,17,21.6,1,Y
IDCJAC0010,A764,2018,11,18,22.9,1,Y
IDCJAC0010,A764,2018,11,19,21,1,Y
IDCJAC0010,A764,2018,11,20,17.8,1,Y
IDCJAC0010,A764,2018,11,21,19.4,1,Y
IDCJAC0010,A764,2018,11,22,20.3,1,Y
IDCJAC0010,A764,2018,11,23,20.9,1,Y
IDCJAC0010,A764,2018,11,24,19.4,1,Y
IDCJAC0010,A764,2018,11,25,19.5,1,Y
IDCJAC0010,A764,2018,11,26,20.2,1,Y
IDCJAC0010,A764,2018,11,27,19,1,Y
IDCJAC0010,A764,2018,11,28,19.6,1,Y
IDCJAC0010,A764,2018,11,29,20.7,1,Y
IDCJAC0010,A764,2018,11,30,21.2,1,Y
IDCJAC0010,A764,2018,12,1,20.5,1,Y
IDCJAC0010,A764,2018,12,2,21.3,1,Y
IDCJAC0010,A764,2018,12,3,19.4,1,Y
IDCJAC0010,A764,2018,12,4,20.3,1,Y
IDCJAC0010,A764,2018,12,5,21.8,1,Y
IDCJAC0010,A764,2018,12,6,22.5,1,Y
IDCJAC0010,A764,2018,12,7,22.2,1,Y
IDCJAC0010,A764,2018,12,8,18.2,1,Y
IDCJAC0010,A764,2018,12,9,16.2,1,Y
IDCJAC0010,A764,2018,12,10,19.7,1,Y
IDCJAC0010,A764,2018,12,11,21.3,1,Y
IDCJAC0010,A764,2018,12,12,21.2,1,Y
IDCJAC0010,A764,2018,12,13,21,1,Y
IDCJAC0010,A764,2018,12,14,19.7,1,Y
IDCJAC0010,A764,2018,12,15,20.8,1,Y
IDCJAC0010,A764,2018,12,16,21.1,1,Y
IDCJAC0010,A764,2018,12,17,21,1,Y
IDCJAC0010,A764,2018,12,18,23.6,1,Y
IDCJAC0010,A764,2018,12,19,22.2,1,Y
IDCJAC0010,A764,2018,12,20,22.1,1,Y
IDCJAC0010,A764,2018,12,21,23.1,1,Y
IDCJAC0010,A764,2018,12,22,22.8,1,Y
IDCJAC0010,A764,2018,12,23,20.4,1,Y
IDCJAC0010,A764,2018,12,24,21.1,1,Y
IDCJAC0010,A764,2018,12,25,20.4,1,Y
IDCJAC0010,A764,2018,12,26,20.5,1,Y
IDCJAC0010,A764,2018,12,27,21.3,1,Y
IDCJAC0010,A764,2018,12,28,20.3,1,Y
IDCJAC0010,A764,2018,12,29,21,1,Y
IDCJAC0010,A764,2018,12,30,22,1,Y
IDCJAC0010,A764,2018,12,31,22.4,1,Y
IDCJAC0010,A764,2019,1,1,21.8,1,Y
IDCJAC0010,A764,2019,1,2,21.9,1,Y
IDCJAC0010,A764,2019,1,3,23.7,1,Y
IDCJAC0010,A764,2019,1,4,21.5,1,Y
IDCJAC0010,A764,2019,1,5,20.6,1,Y
IDCJAC0010,A764,2019,1,6,21,1,Y
IDCJAC0010,A764,2019,1,7,21.1,1,Y
IDCJAC0010,A764,2019,1,8,23.1,1,Y
IDCJAC0010,A764,2019,1,9,22.3,1,Y
IDCJAC0010,A764,2019,1,10,22.1,1,Y
IDCJAC0010,A764,2019,1,11,21.9,1,Y
IDCJAC0010,A764,2019,1,12,20.9,1,Y
IDCJAC0010,A764,2019,1,13,19.9,1,Y
IDCJAC0010,A764,2019,1,14,22.6,1,Y
IDCJAC0010,A764,2019,1,15,21,1,Y
IDCJAC0010,A764,2019,1,16,23.5,1,Y
IDCJAC0010,A764,2019,1,17,23.1,1,Y
IDCJAC0010,A764,2019,1,18,21.5,1,Y
IDCJAC0010,A764,2019,1,19,18.8,1,Y
IDCJAC0010,A764,2019,1,20,21.2,1,Y
IDCJAC0010,A764,2019,1,21,22,1,Y
IDCJAC0010,A764,2019,1,22,24.1,1,Y
IDCJAC0010,A764,2019,1,23,24,1,Y
IDCJAC0010,A764,2019,1,24,22.8,1,Y
IDCJAC0010,A764,2019,1,25,21.6,1,Y
IDCJAC0010,A764,2019,1,26,19.8,1,Y
IDCJAC0010,A764,2019,1,27,19.5,1,Y
IDCJAC0010,A764,2019,1,28,20.8,1,Y
IDCJAC0010,A764,2019,1,29,23.2,1,Y
IDCJAC0010,A764,2019,1,30,23,1,Y
IDCJAC0010,A764,2019,1,31,22.6,1,Y
IDCJAC0010,A764,2019,2,1,22.4,1,Y
IDCJAC0010,A764,2019,2,2,23,1,Y
IDCJAC0010,A764,2019,2,3,22.8,1,Y
IDCJAC0010,A764,2019,2,4,20.2,1,Y
IDCJAC0010,A764,2019,2,5,19,1,Y
IDCJAC0010,A764,2019,2,6,21.2,1,Y
IDCJAC0010,A764,2019,2,7,18.2,1,Y
IDCJAC0010,A764,2019,2,8,20.9,1,Y
IDCJAC0010,A764,2019,2,9,22,1,Y
IDCJAC0010,A764,2019,2,10,23.6,1,Y
IDCJAC0010,A764,2019,2,11,22.5,1,Y
IDCJAC0010,A764,2019,2,12,20.6,1,Y
IDCJAC0010,A764,2019,2,13,21.3,1,Y
IDCJAC0010,A764,2019,2,14,19.7,1,Y
IDCJAC0010,A764,2019,2,15,21.3,1,Y
IDCJAC0010,A764,2019,2,16,20.7,1,Y
IDCJAC0010,A764,2019,2,17,20.3,1,Y
IDCJAC0010,A764,2019,2,18,20.7,1,Y
IDCJAC0010,A764,2019,2,19,18.9,1,Y
IDCJAC0010,A764,2019,2,20,20.9,1,Y
IDCJAC0010,A764,2019,2,21,20.5,1,Y
IDCJAC0010,A764,2019,2,22,20.2,1,Y
IDCJAC0010,A764,2019,2,23,20.7,1,Y
IDCJAC0010,A764,2019,2,24,22.5,1,Y
IDCJAC0010,A764,2019,2,25,21.3,1,Y
IDCJAC0010,A764,2019,2,26,22,1,Y
IDCJAC0010,A764,2019,2,27,19.8,1,Y
IDCJAC0010,A764,2019,2,28,21.1,1,Y
IDCJAC0010,A764,2019,3,1,21.5,1,Y
IDCJAC0010,A764,2019,3,2,20.8,1,Y
IDCJAC0010,A764,2019,3,3,21.2,1,Y
IDCJAC0010,A764,2019,3,4,20.1,1,Y
IDCJAC0010,A764,2019,3,5,20.1,1,Y
IDCJAC0010,A764,2019,3,6,20.3,1,Y
IDCJAC0010,A764,2019,3,7,21.6,1,Y
IDCJAC0010,A764,2019,3,8,21.5,1,Y
IDCJAC0010,A764,2019,3,9,21.3,1,Y
IDCJAC0010,A764,2019,3,10,22.4,1,Y
IDCJAC0010,A764,2019,3,11,20.9,1,Y
IDCJAC0010,A764,2019,3,12,20.7,1,Y
IDCJAC0010,A764,2019,3,13,21.4,1,Y
IDCJAC0010,A764,2019,3,14,21.7,1,Y
IDCJAC0010,A764,2019,3,15,20.5,1,Y
IDCJAC0010,A764,2019,3,16,21.2,1,Y
IDCJAC0010,A764,2019,3,17,20.9,1,Y
IDCJAC0010,A764,2019,3,18,22.1,1,Y
IDCJAC0010,A764,2019,3,19,21.8,1,Y
IDCJAC0010,A764,2019,3,20,21.9,1,Y
IDCJAC0010,A764,2019,3,21,20.5,1,Y
IDCJAC0010,A764,2019,3,22,18.8,1,Y
IDCJAC0010,A764,2019,3,23,19.3,1,Y
IDCJAC0010,A764,2019,3,24,20.2,1,Y
IDCJAC0010,A764,2019,3,25,19.6,1,Y
IDCJAC0010,A764,2019,3,26,21.3,1,Y
IDCJAC0010,A764,2019,3,27,21.2,1,Y
IDCJAC0010,A764,2019,3,28,21,1,Y
IDCJAC0010,A764,2019,3,29,19.5,1,Y
IDCJAC0010,A764,2019,3,30,19.5,1,Y
IDCJAC0010,A764,2019,3,31,19.4,1,Y
IDCJAC0010,A764,2019,4,1,20.4,1,Y
IDCJAC0010,A764,2019,4,2,19.9,1,Y
IDCJAC0010,A764,2019,4,3,21.9,1,Y
IDCJAC0010,A764,2019,4,4,22.3,1,Y
IDCJAC0010,A764,2019,4,5,22.6,1,Y
IDCJAC0010,A764,2019,4,6,22.4,1,Y
IDCJAC0010,A764,2019,4,7,22.8,1,Y
IDCJAC0010,A764,2019,4,8,19.6,1,Y
IDCJAC0010,A764,2019,4,9,20.6,1,Y
IDCJAC0010,A764,2019,4,10,17.8,1,Y
IDCJAC0010,A764,2019,4,11,18.5,1,Y
IDCJAC0010,A764,2019,4,12,20.1,1,Y
IDCJAC0010,A764,2019,4,13,22.3,1,Y
IDCJAC0010,A764,2019,4,14,20.9,1,Y
IDCJAC0010,A764,2019,4,15,19.3,1,Y
IDCJAC0010,A764,2019,4,16,20.7,1,Y
IDCJAC0010,A764,2019,4,17,20.2,1,Y
IDCJAC0010,A764,2019,4,18,19.1,1,Y
IDCJAC0010,A764,2019,4,19,16,1,Y
IDCJAC0010,A764,2019,4,20,17.2,1,Y
IDCJAC0010,A764,2019,4,21,18.9,1,Y
IDCJAC0010,A764,2019,4,22,18.9,1,Y
IDCJAC0010,A764,2019,4,23,21.3,1,Y
IDCJAC0010,A764,2019,4,24,20.1,1,Y
IDCJAC0010,A764,2019,4,25,21.6,1,Y
IDCJAC0010,A764,2019,4,26,21.3,1,Y
IDCJAC0010,A764,2019,4,27,21,1,Y
IDCJAC0010,A764,2019,4,28,20.6,1,Y
IDCJAC0010,A764,2019,4,29,20.2,1,Y
IDCJAC0010,A764,2019,4,30,18.9,1,Y
IDCJAC0010,A764,2019,5,1,20.2,1,Y
IDCJAC0010,A764,2019,5,2,21.5,1,Y
IDCJAC0010,A764,2019,5,3,21.6,1,Y
IDCJAC0010,A764,2019,5,4,21,1,Y
IDCJAC0010,A764,2019,5,5,20.4,1,Y
IDCJAC0010,A764,2019,5,6,21.4,1,Y
IDCJAC0010,A764,2019,5,7,20.7,1,Y
IDCJAC0010,A764,2019,5,8,19.9,1,Y
IDCJAC0010,A764,2019,5,9,19,1,Y
IDCJAC0010,A764,2019,5,10,19.8,1,Y
IDCJAC0010,A764,2019,5,11,20.8,1,Y
IDCJAC0010,A764,2019,5,12,21.2,1,Y
IDCJAC0010,A764,2019,5,13,21.5,1,Y
IDCJAC0010,A764,2019,5,14,19.7,1,Y
IDCJAC0010,A764,2019,5,15,14.9,1,Y
IDCJAC0010,A764,2019,5,16,16.4,1,Y
IDCJAC0010,A764,2019,5,17,17,1,Y
IDCJAC0010,A764,2019,5,18,16.7,1,Y
IDCJAC0010,A764,2019,5,19,14.7,1,Y
IDCJAC0010,A764,2019,5,20,15.1,1,Y
IDCJAC0010,A764,2019,5,21,14.7,1,Y
IDCJAC0010,A764,2019,5,22,14.5,1,Y
IDCJAC0010,A764,2019,5,23,15.3,1,Y
IDCJAC0010,A764,2019,5,24,17.7,1,Y
IDCJAC0010,A764,2019,5,25,11.2,1,Y
IDCJAC0010,A764,2019,5,26,10.4,1,Y
IDCJAC0010,A764,2019,5,27,12.4,1,Y
IDCJAC0010,A764,2019,5,28,15.7,1,Y
IDCJAC0010,A764,2019,5,29,17.5,1,Y
IDCJAC0010,A764,2019,5,30,19.7,1,Y
IDCJAC0010,A764,2019,5,31,19.5,1,Y
IDCJAC0010,A764,2019,6,1,16.3,1,Y
IDCJAC0010,A764,2019,6,2,17.4,1,Y
IDCJAC0010,A764,2019,6,3,16.9,1,Y
IDCJAC0010,A764,2019,6,4,13.7,1,Y
IDCJAC0010,A764,2019,6,5,10.6,1,Y
IDCJAC0010,A764,2019,6,6,12.4,1,Y
IDCJAC0010,A764,2019,6,7,13.5,1,Y
IDCJAC0010,A764,2019,6,8,14,1,Y
IDCJAC0010,A764,2019,6,9,13.4,1,Y
IDCJAC0010,A764,2019,6,10,14.2,1,Y
IDCJAC0010,A764,2019,6,11,15.7,1,Y
IDCJAC0010,A764,2019,6,12,15.8,1,Y
IDCJAC0010,A764,2019,6,13,18.8,1,Y
IDCJAC0010,A764,2019,6,14,17.6,1,Y
IDCJAC0010,A764,2019,6,15,17.1,1,Y
IDCJAC0010,A764,2019,6,16,18.2,1,Y
IDCJAC0010,A764,2019,6,17,17.3,1,Y
IDCJAC0010,A764,2019,6,18,15.2,1,Y
IDCJAC0010,A764,2019,6,19,15.9,1,Y
IDCJAC0010,A764,2019,6,20,16.3,1,Y
IDCJAC0010,A764,2019,6,21,16.6,1,Y
IDCJAC0010,A764,2019,6,22,15.9,1,Y
IDCJAC0010,A764,2019,6,23,15.1,1,Y
IDCJAC0010,A764,2019,6,24,14.1,1,Y
IDCJAC0010,A764,2019,6,25,14.8,1,Y
IDCJAC0010,A764,2019,6,26,18.2,1,Y
IDCJAC0010,A764,2019,6,27,18.2,1,Y
IDCJAC0010,A764,2019,6,28,18.1,1,Y
IDCJAC0010,A764,2019,6,29,16.7,1,Y
IDCJAC0010,A764,2019,6,30,16.7,1,Y
IDCJAC0010,A764,2019,7,1,14.7,1,Y
IDCJAC0010,A764,2019,7,2,16.4,1,Y
IDCJAC0010,A764,2019,7,3,17.1,1,Y
IDCJAC0010,A764,2019,7,4,18.5,1,Y
IDCJAC0010,A764,2019,7,5,17.6,1,Y
IDCJAC0010,A764,2019,7,6,6.8,1,Y
IDCJAC0010,A764,2019,7,7,4.9,1,Y
IDCJAC0010,A764,2019,7,8,8.6,1,Y
IDCJAC0010,A764,2019,7,9,11.9,1,Y
IDCJAC0010,A764,2019,7,10,12.3,1,Y
IDCJAC0010,A764,2019,7,11,11.8,1,Y
IDCJAC0010,A764,2019,7,12,13.6,1,Y
IDCJAC0010,A764,2019,7,13,15,1,Y
