Product code,station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,A764,2018,3,3,32.4,1,Y
IDCJAC0010,A764,2018,3,4,34.1,1,Y
IDCJAC0010,A764,2018,3,5,33,1,Y
IDCJAC0010,A764,2018,3,6,34,1,Y
IDCJAC0010,A764,2018,3,7,32.6,1,Y
IDCJAC0010,A764,2018,3,8,31.2,1,Y
IDCJAC0010,A764,2018,3,9,31.8,1,Y
IDCJAC0010,A764,2018,3,10,31.9,1,Y
IDCJAC0010,A764,2018,3,11,31.6,1,Y
IDCJAC0010,A764,2018,3,12,33.8,1,Y
IDCJAC0010,A764,2018,3,13,34.3,1,Y
IDCJAC0010,A764,2018,3,14,35.1,1,Y
IDCJAC0010,A764,2018,3,15,33.3,1,Y
IDCJAC0010,A764,2018,3,16,33.2,1,Y
IDCJAC0010,A764,2018,3,17,31.8,1,Y
IDCJAC0010,A764,2018,3,18,34,1,Y
IDCJAC0010,A764,2018,3,19,33.8,1,Y
IDCJAC0010,A764,2018,3,20,32.8,1,Y
IDCJAC0010,A764,2018,3,21,33,1,Y
IDCJAC0010,A764,2018,3,22,32.1,1,Y
IDCJAC0010,A764,2018,3,23,33,1,Y
IDCJAC0010,A764,2018,3,24,31.7,1,Y
IDCJAC0010,A764,2018,3,25,31.2,1,Y
IDCJAC0010,A764,2018,3,26,31.4,1,Y
IDCJAC0010,A764,2018,3,27,30.5,1,Y
IDCJAC0010,A764,2018,3,28,31.6,1,Y
IDCJAC0010,A764,2018,3,29,32,1,Y
IDCJAC0010,A764,2018,3,30,31.6,1,Y
IDCJAC0010,A764,2018,3,31,30.5,1,Y
IDCJAC0010,A764,2018,4,1,28.1,1,Y
IDCJAC0010,A764,2018,4,2,29.3,1,Y
IDCJAC0010,A764,2018,4,3,29.7,1,Y
IDCJAC0010,A764,2018,4,4,30.3,1,Y
IDCJAC0010,A764,2018,4,5,31.3,1,Y
IDCJAC0010,A764,2018,4,6,31.2,1,Y
IDCJAC0010,A764,2018,4,7,31.1,1,Y
IDCJAC0010,A764,2018,4,8,31.8,1,Y
IDCJAC0010,A764,2018,4,9,31.5,1,Y
IDCJAC0010,A764,2018,4,10,31.6,1,Y
IDCJAC0010,A764,2018,4,11,30.5,1,Y
IDCJAC0010,A764,2018,4,12,29.7,1,Y
IDCJAC0010,A764,2018,4,13,30,1,Y
IDCJAC0010,A764,2018,4,14,30.5,1,Y
IDCJAC0010,A764,2018,4,15,25.7,1,Y
IDCJAC0010,A764,2018,4,16,27.6,1,Y
IDCJAC0010,A764,2018,4,17,26.3,1,Y
IDCJAC0010,A764,2018,4,18,28.7,1,Y
IDCJAC0010,A764,2018,4,19,30.1,1,Y
IDCJAC0010,A764,2018,4,20,29.4,1,Y
IDCJAC0010,A764,2018,4,21,27.5,1,Y
IDCJAC0010,A764,2018,4,22,30,1,Y
IDCJAC0010,A764,2018,4,23,29.9,1,Y
IDCJAC0010,A764,2018,4,24,30,1,Y
IDCJAC0010,A764,2018,4,25,30.1,1,Y
IDCJAC0010,A764,2018,4,26,31.2,1,Y
IDCJAC0010,A764,2018,4,27,31.7,1,Y
IDCJAC0010,A764,2018,4,28,31.2,1,Y
IDCJAC0010,A764,2018,4,29,31.1,1,Y
IDCJAC0010,A764,2018,4,30,31.6,1,Y
IDCJAC0010,A764,2018,5,1,31.6,1,Y
IDCJAC0010,A764,2018,5,2,31.4,1,Y
IDCJAC0010,A764,2018,5,3,31.5,1,Y
IDCJAC0010,A764,2018,5,4,32.5,1,Y
IDCJAC0010,A764,2018,5,5,32.4,1,Y
IDCJAC0010,A764,2018,5,6,31.9,1,Y
IDCJAC0010,A764,2018,5,7,30.1,1,Y
IDCJAC0010,A764,2018,5,8,29.4,1,Y
IDCJAC0010,A764,2018,5,9,29.2,1,Y
IDCJAC0010,A764,2018,5,10,29.3,1,Y
IDCJAC0010,A764,2018,5,11,30.6,1,Y
IDCJAC0010,A764,2018,5,12,29.3,1,Y
IDCJAC0010,A764,2018,5,13,29.5,1,Y
IDCJAC0010,A764,2018,5,14,32,1,Y
IDCJAC0010,A764,2018,5,15,28.7,1,Y
IDCJAC0010,A764,2018,5,16,29.4,1,Y
IDCJAC0010,A764,2018,5,17,29.8,1,Y
IDCJAC0010,A764,2018,5,18,30.8,1,Y
IDCJAC0010,A764,2018,5,19,23.2,1,Y
IDCJAC0010,A764,2018,5,20,20.7,1,Y
IDCJAC0010,A764,2018,5,21,24.1,1,Y
IDCJAC0010,A764,2018,5,22,26.5,1,Y
IDCJAC0010,A764,2018,5,23,28.5,1,Y
IDCJAC0010,A764,2018,5,24,28.6,1,Y
IDCJAC0010,A764,2018,5,25,27.5,1,Y
IDCJAC0010,A764,2018,5,26,28.1,1,Y
IDCJAC0010,A764,2018,5,27,28.3,1,Y
IDCJAC0010,A764,2018,5,28,27.5,1,Y
IDCJAC0010,A764,2018,5,29,27,1,Y
IDCJAC0010,A764,2018,5,30,26,1,Y
IDCJAC0010,A764,2018,5,31,27.1,1,Y
IDCJAC0010,A764,2018,6,1,28.2,1,Y
IDCJAC0010,A764,2018,6,2,29.7,1,Y
IDCJAC0010,A764,2018,6,3,29.2,1,Y
IDCJAC0010,A764,2018,6,4,28.5,1,Y
IDCJAC0010,A764,2018,6,5,28.6,1,Y
IDCJAC0010,A764,2018,6,6,28.5,1,Y
IDCJAC0010,A764,2018,6,7,29.3,1,Y
IDCJAC0010,A764,2018,6,8,24.9,1,Y
IDCJAC0010,A764,2018,6,9,30.2,1,Y
IDCJAC0010,A764,2018,6,10,32.6,1,Y
IDCJAC0010,A764,2018,6,11,31.6,1,Y
IDCJAC0010,A764,2018,6,12,32.8,1,Y
IDCJAC0010,A764,2018,6,13,31.6,1,Y
IDCJAC0010,A764,2018,6,14,30.4,1,Y
IDCJAC0010,A764,2018,6,15,29.9,1,Y
IDCJAC0010,A764,2018,6,16,27.1,1,Y
IDCJAC0010,A764,2018,6,17,27.7,1,Y
IDCJAC0010,A764,2018,6,18,28.9,1,Y
IDCJAC0010,A764,2018,6,19,28.9,1,Y
IDCJAC0010,A764,2018,6,20,29.8,1,Y
IDCJAC0010,A764,2018,6,21,30.4,1,Y
IDCJAC0010,A764,2018,6,22,30.3,1,Y
IDCJAC0010,A764,2018,6,23,31.6,1,Y
IDCJAC0010,A764,2018,6,24,31.4,1,Y
IDCJAC0010,A764,2018,6,25,31.5,1,Y
IDCJAC0010,A764,2018,6,26,30.8,1,Y
IDCJAC0010,A764,2018,6,27,30.6,1,Y
IDCJAC0010,A764,2018,6,28,29.9,1,Y
IDCJAC0010,A764,2018,6,29,28.4,1,Y
IDCJAC0010,A764,2018,6,30,29.2,1,Y
IDCJAC0010,A764,2018,7,1,29.8,1,Y
IDCJAC0010,A764,2018,7,2,30.9,1,Y
IDCJAC0010,A764,2018,7,3,30.2,1,Y
IDCJAC0010,A764,2018,7,4,30.4,1,Y
IDCJAC0010,A764,2018,7,5,29.8,1,Y
IDCJAC0010,A764,2018,7,6,29.1,1,Y
IDCJAC0010,A764,2018,7,7,29,1,Y
IDCJAC0010,A764,2018,7,8,30,1,Y
IDCJAC0010,A764,2018,7,9,29.8,1,Y
IDCJAC0010,A764,2018,7,10,20.4,1,Y
IDCJAC0010,A764,2018,7,11,23,1,Y
IDCJAC0010,A764,2018,7,12,25.8,1,Y
IDCJAC0010,A764,2018,7,13,29.2,1,Y
IDCJAC0010,A764,2018,7,14,30,1,Y
IDCJAC0010,A764,2018,7,15,30.9,1,Y
IDCJAC0010,A764,2018,7,16,30.3,1,Y
IDCJAC0010,A764,2018,7,17,30,1,Y
IDCJAC0010,A764,2018,7,18,29.4,1,Y
IDCJAC0010,A764,2018,7,19,30.2,1,Y
IDCJAC0010,A764,2018,7,20,29.9,1,Y
IDCJAC0010,A764,2018,7,21,30.4,1,Y
IDCJAC0010,A764,2018,7,22,29.9,1,Y
IDCJAC0010,A764,2018,7,23,29.1,1,Y
IDCJAC0010,A764,2018,7,24,28.5,1,Y
IDCJAC0010,A764,2018,7,25,28.6,1,Y
IDCJAC0010,A764,2018,7,26,29,1,Y
IDCJAC0010,A764,2018,7,27,29.6,1,Y
IDCJAC0010,A764,2018,7,28,31.1,1,Y
IDCJAC0010,A764,2018,7,29,32.1,1,Y
IDCJAC0010,A764,2018,7,30,32.5,1,Y
IDCJAC0010,A764,2018,7,31,28,1,Y
IDCJAC0010,A764,2018,8,1,27.4,1,Y
IDCJAC0010,A764,2018,8,2,26.4,1,Y
IDCJAC0010,A764,2018,8,3,22.4,1,Y
IDCJAC0010,A764,2018,8,4,29,1,Y
IDCJAC0010,A764,2018,8,5,25.9,1,Y
IDCJAC0010,A764,2018,8,6,21.2,1,Y
IDCJAC0010,A764,2018,8,7,26.9,1,Y
IDCJAC0010,A764,2018,8,8,30.9,1,Y
IDCJAC0010,A764,2018,8,9,29.5,1,Y
IDCJAC0010,A764,2018,8,10,23.9,1,Y
IDCJAC0010,A764,2018,8,11,25.2,1,Y
IDCJAC0010,A764,2018,8,12,27,1,Y
IDCJAC0010,A764,2018,8,13,29.8,1,Y
IDCJAC0010,A764,2018,8,14,32.5,1,Y
IDCJAC0010,A764,2018,8,15,33,1,Y
IDCJAC0010,A764,2018,8,16,25.5,1,Y
IDCJAC0010,A764,2018,8,17,29.3,1,Y
IDCJAC0010,A764,2018,8,18,28.7,1,Y
IDCJAC0010,A764,2018,8,19,30.4,1,Y
IDCJAC0010,A764,2018,8,20,31.4,1,Y
IDCJAC0010,A764,2018,8,21,32,1,Y
IDCJAC0010,A764,2018,8,22,30.1,1,Y
IDCJAC0010,A764,2018,8,23,32.6,1,Y
IDCJAC0010,A764,2018,8,24,33.5,1,Y
IDCJAC0010,A764,2018,8,25,23.8,1,Y
IDCJAC0010,A764,2018,8,26,27.8,1,Y
IDCJAC0010,A764,2018,8,27,30,1,Y
IDCJAC0010,A764,2018,8,28,31.2,1,Y
IDCJAC0010,A764,2018,8,29,31.3,1,Y
IDCJAC0010,A764,2018,8,30,31.5,1,Y
IDCJAC0010,A764,2018,8,31,33.5,1,Y
IDCJAC0010,A764,2018,9,1,34.4,1,Y
IDCJAC0010,A764,2018,9,2,35,1,Y
IDCJAC0010,A764,2018,9,3,24.4,1,Y
IDCJAC0010,A764,2018,9,4,22.6,1,Y
IDCJAC0010,A764,2018,9,5,25.2,1,Y
IDCJAC0010,A764,2018,9,6,31.1,1,Y
IDCJAC0010,A764,2018,9,7,34.4,1,Y
IDCJAC0010,A764,2018,9,8,33.8,1,Y
IDCJAC0010,A764,2018,9,9,33.9,1,Y
IDCJAC0010,A764,2018,9,10,34.1,1,Y
IDCJAC0010,A764,2018,9,11,33.6,1,Y
IDCJAC0010,A764,2018,9,12,34.8,1,Y
IDCJAC0010,A764,2018,9,13,35.5,1,Y
IDCJAC0010,A764,2018,9,14,30,1,Y
IDCJAC0010,A764,2018,9,15,26.1,1,Y
IDCJAC0010,A764,2018,9,16,28.2,1,Y
IDCJAC0010,A764,2018,9,17,24.6,1,Y
IDCJAC0010,A764,2018,9,18,25,1,Y
IDCJAC0010,A764,2018,9,19,31.9,1,Y
IDCJAC0010,A764,2018,9,20,26.7,1,Y
IDCJAC0010,A764,2018,9,21,31,1,Y
IDCJAC0010,A764,2018,9,22,33,1,Y
IDCJAC0010,A764,2018,9,23,35.5,1,Y
IDCJAC0010,A764,2018,9,24,38.1,1,Y
IDCJAC0010,A764,2018,9,25,37.4,1,Y
IDCJAC0010,A764,2018,9,26,35.2,1,Y
IDCJAC0010,A764,2018,9,27,31.2,1,Y
IDCJAC0010,A764,2018,9,28,29.9,1,Y
IDCJAC0010,A764,2018,9,29,35,1,Y
IDCJAC0010,A764,2018,9,30,26.1,1,Y
IDCJAC0010,A764,2018,10,1,32.3,1,Y
IDCJAC0010,A764,2018,10,2,35.9,1,Y
IDCJAC0010,A764,2018,10,3,37.1,1,Y
IDCJAC0010,A764,2018,10,4,32.8,1,Y
IDCJAC0010,A764,2018,10,5,34,1,Y
IDCJAC0010,A764,2018,10,6,33.9,1,Y
IDCJAC0010,A764,2018,10,7,27.1,1,Y
IDCJAC0010,A764,2018,10,8,28.5,1,Y
IDCJAC0010,A764,2018,10,9,32.8,1,Y
IDCJAC0010,A764,2018,10,10,32,1,Y
IDCJAC0010,A764,2018,10,11,30.1,1,Y
IDCJAC0010,A764,2018,10,12,34.9,1,Y
IDCJAC0010,A764,2018,10,13,35.1,1,Y
IDCJAC0010,A764,2018,10,14,32.3,1,Y
IDCJAC0010,A764,2018,10,15,31.8,1,Y
IDCJAC0010,A764,2018,10,16,34.4,1,Y
IDCJAC0010,A764,2018,10,17,29.5,1,Y
IDCJAC0010,A764,2018,10,18,35,1,Y
IDCJAC0010,A764,2018,10,19,30.1,1,Y
IDCJAC0010,A764,2018,10,20,29.5,1,Y
IDCJAC0010,A764,2018,10,21,31.2,1,Y
IDCJAC0010,A764,2018,10,22,33.1,1,Y
IDCJAC0010,A764,2018,10,23,33.7,1,Y
IDCJAC0010,A764,2018,10,24,29.9,1,Y
IDCJAC0010,A764,2018,10,25,25.5,1,Y
IDCJAC0010,A764,2018,10,26,29.8,1,Y
IDCJAC0010,A764,2018,10,27,27,1,Y
IDCJAC0010,A764,2018,10,28,30.5,1,Y
IDCJAC0010,A764,2018,10,29,31.4,1,Y
IDCJAC0010,A764,2018,10,30,34.3,1,Y
IDCJAC0010,A764,2018,10,31,35.5,1,Y
IDCJAC0010,A764,2018,11,1,30.8,1,Y
IDCJAC0010,A764,2018,11,2,32.2,1,Y
IDCJAC0010,A764,2018,11,3,34.5,1,Y
IDCJAC0010,A764,2018,11,4,27.6,1,Y
IDCJAC0010,A764,2018,11,5,28.6,1,Y
IDCJAC0010,A764,2018,11,6,28.9,1,Y
IDCJAC0010,A764,2018,11,7,24.8,1,Y
IDCJAC0010,A764,2018,11,8,21.8,1,Y
IDCJAC0010,A764,2018,11,9,21.6,1,Y
IDCJAC0010,A764,2018,11,10,28.2,1,Y
IDCJAC0010,A764,2018,11,11,31.4,1,Y
IDCJAC0010,A764,2018,11,12,33.8,1,Y
IDCJAC0010,A764,2018,11,13,33.9,1,Y
IDCJAC0010,A764,2018,11,14,34.9,1,Y
IDCJAC0010,A764,2018,11,15,33.9,1,Y
IDCJAC0010,A764,2018,11,16,34,1,Y
IDCJAC0010,A764,2018,11,17,32.4,1,Y
IDCJAC0010,A764,2018,11,18,29.3,1,Y
IDCJAC0010,A764,2018,11,19,28.9,1,Y
IDCJAC0010,A764,2018,11,20,26.8,1,Y
IDCJAC0010,A764,2018,11,21,28.4,1,Y
IDCJAC0010,A764,2018,11,22,29.9,1,Y
IDCJAC0010,A764,2018,11,23,29,1,Y
IDCJAC0010,A764,2018,11,24,25.9,1,Y
IDCJAC0010,A764,2018,11,25,30.8,1,Y
IDCJAC0010,A764,2018,11,26,29.7,1,Y
IDCJAC0010,A764,2018,11,27,31.6,1,Y
IDCJAC0010,A764,2018,11,28,32.2,1,Y
IDCJAC0010,A764,2018,11,29,33,1,Y
IDCJAC0010,A764,2018,11,30,32.4,1,Y
IDCJAC0010,A764,2018,12,1,27.5,1,Y
IDCJAC0010,A764,2018,12,2,29,1,Y
IDCJAC0010,A764,2018,12,3,29.7,1,Y
IDCJAC0010,A764,2018,12,4,32.8,1,Y
IDCJAC0010,A764,2018,12,5,33.8,1,Y
IDCJAC0010,A764,2018,12,6,35,1,Y
IDCJAC0010,A764,2018,12,7,34.2,1,Y
IDCJAC0010,A764,2018,12,8,29.6,1,Y
IDCJAC0010,A764,2018,12,9,31.2,1,Y
IDCJAC0010,A764,2018,12,10,31.6,1,Y
IDCJAC0010,A764,2018,12,11,33.3,1,Y
IDCJAC0010,A764,2018,12,12,35.1,1,Y
IDCJAC0010,A764,2018,12,13,33.8,1,Y
IDCJAC0010,A764,2018,12,14,33.8,1,Y
IDCJAC0010,A764,2018,12,15,33.6,1,Y
IDCJAC0010,A764,2018,12,16,36.2,1,Y
IDCJAC0010,A764,2018,12,17,35.4,1,Y
IDCJAC0010,A764,2018,12,18,34.7,1,Y
IDCJAC0010,A764,2018,12,19,29.4,1,Y
IDCJAC0010,A764,2018,12,20,36.3,1,Y
IDCJAC0010,A764,2018,12,21,36,1,Y
IDCJAC0010,A764,2018,12,22,36.2,1,Y
IDCJAC0010,A764,2018,12,23,31.6,1,Y
IDCJAC0010,A764,2018,12,24,33,1,Y
IDCJAC0010,A764,2018,12,25,30,1,Y
IDCJAC0010,A764,2018,12,26,25.5,1,Y
IDCJAC0010,A764,2018,12,27,28.4,1,Y
IDCJAC0010,A764,2018,12,28,29.1,1,Y
IDCJAC0010,A764,2018,12,29,32.8,1,Y
IDCJAC0010,A764,2018,12,30,31.4,1,Y
IDCJAC0010,A764,2018,12,31,32.9,1,Y
IDCJAC0010,A764,2019,1,1,32,1,Y
IDCJAC0010,A764,2019,1,2,33.9,1,Y
IDCJAC0010,A764,2019,1,3,33.5,1,Y
IDCJAC0010,A764,2019,1,4,26.7,1,Y
IDCJAC0010,A764,2019,1,5,26.6,1,Y
IDCJAC0010,A764,2019,1,6,29.7,1,Y
IDCJAC0010,A764,2019,1,7,34.2,1,Y
IDCJAC0010,A764,2019,1,8,33.9,1,Y
IDCJAC0010,A764,2019,1,9,33.8,1,Y
IDCJAC0010,A764,2019,1,10,33.7,1,Y
IDCJAC0010,A764,2019,1,11,33.5,1,Y
IDCJAC0010,A764,2019,1,12,34.2,1,Y
IDCJAC0010,A764,2019,1,13,33.3,1,Y
IDCJAC0010,A764,2019,1,14,34.2,1,Y
IDCJAC0010,A764,2019,1,15,35.1,1,Y
IDCJAC0010,A764,2019,1,16,35.4,1,Y
IDCJAC0010,A764,2019,1,17,32.8,1,Y
IDCJAC0010,A764,2019,1,18,33.6,1,Y
IDCJAC0010,A764,2019,1,19,34.3,1,Y
IDCJAC0010,A764,2019,1,20,35.5,1,Y
IDCJAC0010,A764,2019,1,21,35.3,1,Y
IDCJAC0010,A764,2019,1,22,35.8,1,Y
IDCJAC0010,A764,2019,1,23,35.9,1,Y
IDCJAC0010,A764,2019,1,24,34.7,1,Y
IDCJAC0010,A764,2019,1,25,36.3,1,Y
IDCJAC0010,A764,2019,1,26,30.7,1,Y
IDCJAC0010,A764,2019,1,27,27.4,1,Y
IDCJAC0010,A764,2019,1,28,34.8,1,Y
IDCJAC0010,A764,2019,1,29,35,1,Y
IDCJAC0010,A764,2019,1,30,36,1,Y
IDCJAC0010,A764,2019,1,31,36.2,1,Y
IDCJAC0010,A764,2019,2,1,36.7,1,Y
IDCJAC0010,A764,2019,2,2,37,1,Y
IDCJAC0010,A764,2019,2,3,36.5,1,Y
IDCJAC0010,A764,2019,2,4,29.9,1,Y
IDCJAC0010,A764,2019,2,5,30.5,1,Y
IDCJAC0010,A764,2019,2,6,29.4,1,Y
IDCJAC0010,A764,2019,2,7,32.1,1,Y
IDCJAC0010,A764,2019,2,8,34.6,1,Y
IDCJAC0010,A764,2019,2,9,35.6,1,Y
IDCJAC0010,A764,2019,2,10,34.7,1,Y
IDCJAC0010,A764,2019,2,11,34,1,Y
IDCJAC0010,A764,2019,2,12,30.7,1,Y
IDCJAC0010,A764,2019,2,13,27.1,1,Y
IDCJAC0010,A764,2019,2,14,30.1,1,Y
IDCJAC0010,A764,2019,2,15,28.9,1,Y
IDCJAC0010,A764,2019,2,16,25.5,1,Y
IDCJAC0010,A764,2019,2,17,27.9,1,Y
IDCJAC0010,A764,2019,2,18,30.1,1,Y
IDCJAC0010,A764,2019,2,19,31.4,1,Y
IDCJAC0010,A764,2019,2,20,31.1,1,Y
IDCJAC0010,A764,2019,2,21,29.6,1,Y
IDCJAC0010,A764,2019,2,22,31.8,1,Y
IDCJAC0010,A764,2019,2,23,33.1,1,Y
IDCJAC0010,A764,2019,2,24,35.4,1,Y
IDCJAC0010,A764,2019,2,25,34.4,1,Y
IDCJAC0010,A764,2019,2,26,30.2,1,Y
IDCJAC0010,A764,2019,2,27,31.4,1,Y
IDCJAC0010,A764,2019,2,28,27,1,Y
IDCJAC0010,A764,2019,3,1,29,1,Y
IDCJAC0010,A764,2019,3,2,24.8,1,Y
IDCJAC0010,A764,2019,3,3,30.3,1,Y
IDCJAC0010,A764,2019,3,4,28.2,1,Y
IDCJAC0010,A764,2019,3,5,30.5,1,Y
IDCJAC0010,A764,2019,3,6,32.6,1,Y
IDCJAC0010,A764,2019,3,7,32.7,1,Y
IDCJAC0010,A764,2019,3,8,33.8,1,Y
IDCJAC0010,A764,2019,3,9,34,1,Y
IDCJAC0010,A764,2019,3,10,33.7,1,Y
IDCJAC0010,A764,2019,3,11,28.2,1,Y
IDCJAC0010,A764,2019,3,12,32.9,1,Y
IDCJAC0010,A764,2019,3,13,32.5,1,Y
IDCJAC0010,A764,2019,3,14,31.7,1,Y
IDCJAC0010,A764,2019,3,15,30.5,1,Y
IDCJAC0010,A764,2019,3,16,31.8,1,Y
IDCJAC0010,A764,2019,3,17,32.3,1,Y
IDCJAC0010,A764,2019,3,18,33.5,1,Y
IDCJAC0010,A764,2019,3,19,32.6,1,Y
IDCJAC0010,A764,2019,3,20,32.8,1,Y
IDCJAC0010,A764,2019,3,21,26.9,1,Y
IDCJAC0010,A764,2019,3,22,28,1,Y
IDCJAC0010,A764,2019,3,23,29.8,1,Y
IDCJAC0010,A764,2019,3,24,31.9,1,Y
IDCJAC0010,A764,2019,3,25,32,1,Y
IDCJAC0010,A764,2019,3,26,32.3,1,Y
IDCJAC0010,A764,2019,3,27,32.1,1,Y
IDCJAC0010,A764,2019,3,28,32.9,1,Y
IDCJAC0010,A764,2019,3,29,31.6,1,Y
IDCJAC0010,A764,2019,3,30,32.1,1,Y
IDCJAC0010,A764,2019,3,31,32.5,1,Y
IDCJAC0010,A764,2019,4,1,32.4,1,Y
IDCJAC0010,A764,2019,4,2,32.5,1,Y
IDCJAC0010,A764,2019,4,3,32.1,1,Y
IDCJAC0010,A764,2019,4,4,32.4,1,Y
IDCJAC0010,A764,2019,4,5,31.8,1,Y
IDCJAC0010,A764,2019,4,6,33.4,1,Y
IDCJAC0010,A764,2019,4,7,32,1,Y
IDCJAC0010,A764,2019,4,8,25.8,1,Y
IDCJAC0010,A764,2019,4,9,26,1,Y
IDCJAC0010,A764,2019,4,10,29.8,1,Y
IDCJAC0010,A764,2019,4,11,31.4,1,Y
IDCJAC0010,A764,2019,4,12,31.7,1,Y
IDCJAC0010,A764,2019,4,13,29.5,1,Y
IDCJAC0010,A764,2019,4,14,27.4,1,Y
IDCJAC0010,A764,2019,4,15,30.2,1,Y
IDCJAC0010,A764,2019,4,16,31.5,1,Y
IDCJAC0010,A764,2019,4,17,30.8,1,Y
IDCJAC0010,A764,2019,4,18,30.9,1,Y
IDCJAC0010,A764,2019,4,19,29.9,1,Y
IDCJAC0010,A764,2019,4,20,30.3,1,Y
IDCJAC0010,A764,2019,4,21,32,1,Y
IDCJAC0010,A764,2019,4,22,32.3,1,Y
IDCJAC0010,A764,2019,4,23,30.2,1,Y
IDCJAC0010,A764,2019,4,24,32.1,1,Y
IDCJAC0010,A764,2019,4,25,31.5,1,Y
IDCJAC0010,A764,2019,4,26,31.3,1,Y
IDCJAC0010,A764,2019,4,27,31.8,1,Y
IDCJAC0010,A764,2019,4,28,32.2,1,Y
IDCJAC0010,A764,2019,4,29,29,1,Y
IDCJAC0010,A764,2019,4,30,30.2,1,Y
IDCJAC0010,A764,2019,5,1,29.5,1,Y
IDCJAC0010,A764,2019,5,2,30.6,1,Y
IDCJAC0010,A764,2019,5,3,31.4,1,Y
IDCJAC0010,A764,2019,5,4,30.4,1,Y
IDCJAC0010,A764,2019,5,5,31,1,Y
IDCJAC0010,A764,2019,5,6,31.4,1,Y
IDCJAC0010,A764,2019,5,7,31.9,1,Y
IDCJAC0010,A764,2019,5,8,30.5,1,Y
IDCJAC0010,A764,2019,5,9,30.7,1,Y
IDCJAC0010,A764,2019,5,10,30.2,1,Y
IDCJAC0010,A764,2019,5,11,30.7,1,Y
IDCJAC0010,A764,2019,5,12,31.8,1,Y
IDCJAC0010,A764,2019,5,13,31.3,1,Y
IDCJAC0010,A764,2019,5,14,28.3,1,Y
IDCJAC0010,A764,2019,5,15,26.8,1,Y
IDCJAC0010,A764,2019,5,16,27.3,1,Y
IDCJAC0010,A764,2019,5,17,25.2,1,Y
IDCJAC0010,A764,2019,5,18,26.3,1,Y
IDCJAC0010,A764,2019,5,19,27.8,1,Y
IDCJAC0010,A764,2019,5,20,28.2,1,Y
IDCJAC0010,A764,2019,5,21,29,1,Y
IDCJAC0010,A764,2019,5,22,29.6,1,Y
IDCJAC0010,A764,2019,5,23,30.1,1,Y
IDCJAC0010,A764,2019,5,24,25.8,1,Y
IDCJAC0010,A764,2019,5,25,22.3,1,Y
IDCJAC0010,A764,2019,5,26,26.3,1,Y
IDCJAC0010,A764,2019,5,27,29.8,1,Y
IDCJAC0010,A764,2019,5,28,30.9,1,Y
IDCJAC0010,A764,2019,5,29,31.1,1,Y
IDCJAC0010,A764,2019,5,30,31.7,1,Y
IDCJAC0010,A764,2019,5,31,31,1,Y
IDCJAC0010,A764,2019,6,1,31.5,1,Y
IDCJAC0010,A764,2019,6,2,31.5,1,Y
IDCJAC0010,A764,2019,6,3,24.3,1,Y
IDCJAC0010,A764,2019,6,4,23.2,1,Y
IDCJAC0010,A764,2019,6,5,23.4,1,Y
IDCJAC0010,A764,2019,6,6,25.9,1,Y
IDCJAC0010,A764,2019,6,7,26.7,1,Y
IDCJAC0010,A764,2019,6,8,25.7,1,Y
IDCJAC0010,A764,2019,6,9,26.4,1,Y
IDCJAC0010,A764,2019,6,10,27.2,1,Y
IDCJAC0010,A764,2019,6,11,28.2,1,Y
IDCJAC0010,A764,2019,6,12,28.9,1,Y
IDCJAC0010,A764,2019,6,13,29.5,1,Y
IDCJAC0010,A764,2019,6,14,30.1,1,Y
IDCJAC0010,A764,2019,6,15,28.8,1,Y
IDCJAC0010,A764,2019,6,16,29,1,Y
IDCJAC0010,A764,2019,6,17,27.2,1,Y
IDCJAC0010,A764,2019,6,18,28.6,1,Y
IDCJAC0010,A764,2019,6,19,29.7,1,Y
IDCJAC0010,A764,2019,6,20,28.4,1,Y
IDCJAC0010,A764,2019,6,21,28,1,Y
IDCJAC0010,A764,2019,6,22,27,1,Y
IDCJAC0010,A764,2019,6,23,26.7,1,Y
IDCJAC0010,A764,2019,6,24,27.4,1,Y
IDCJAC0010,A764,2019,6,25,29.8,1,Y
IDCJAC0010,A764,2019,6,26,30.4,1,Y
IDCJAC0010,A764,2019,6,27,26.7,1,Y
IDCJAC0010,A764,2019,6,28,30.3,1,Y
IDCJAC0010,A764,2019,6,29,29.3,1,Y
IDCJAC0010,A764,2019,6,30,29.3,1,Y
IDCJAC0010,A764,2019,7,1,30,1,Y
IDCJAC0010,A764,2019,7,2,29.5,1,Y
IDCJAC0010,A764,2019,7,3,30.7,1,Y
IDCJAC0010,A764,2019,7,4,28,1,Y
IDCJAC0010,A764,2019,7,5,21.2,1,Y
IDCJAC0010,A764,2019,7,6,18.2,1,Y
IDCJAC0010,A764,2019,7,7,20.1,1,Y
IDCJAC0010,A764,2019,7,8,25.2,1,Y
IDCJAC0010,A764,2019,7,9,26.7,1,Y
IDCJAC0010,A764,2019,7,10,26.8,1,Y
IDCJAC0010,A764,2019,7,11,26.5,1,Y
IDCJAC0010,A764,2019,7,12,29.2,1,Y
IDCJAC0010,A764,2019,7,13,30.3,1,Y
IDCJAC0010,A764,2019,7,14,30.5,1,Y
IDCJAC0010,A764,2019,7,15,31,1,Y
IDCJAC0010,A764,2019,7,16,26.3,1,Y
IDCJAC0010,A764,2019,7,17,23.1,1,Y
